prime_item_nbr,prime_item_desc,prime_size_desc,item_nbr,item_flags,item_desc_1,item_desc_2,unit_retail,unit_cost,mu_percent,color_desc,size_desc,item_status,item_type,item_sub_type,upc,upc_desc,create_date,effective_date,obsolete_date,uom_sell_qty,uom_code,multi_unit_qty,multi_unit_cost,mfg_nbr,intl_code,product_code,product_description,shelf_number,shelf_description,mdse_category_intl,mdse_sub_category_intl,pack_type,order_book_flag,corp_cancel_when_out_flag,plu_nbr,return_sheet_nbr,ordbk_stars_qty,whse_align,last_change_date,last_change_time,expiration_date,status_chg_date,unit_size,unit_size_uom,item_opp_flag,item_opp_effective_date,item_opp_expiration_date,min_order_qty,max_order_qty,signing_desc,vndr_min_ord_qty,season_code,season_year,license_code,buying_region_code,space_desc,space_id,item_height,item_length,item_width,item_weight,brand_id,brand_desc,brand_family_id,brand_family_name,brand_owner_id,brand_owner_name,private_label,consumer_id,country_of_origin,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,item_flags,buyer_user_id,buyer_full_name,category_team_lead_user_id,category_team_lead_full_name,dmm_user_id,dmm_full_name,gmm_user_id,gmm_full_name,evp_user_id,evp_full_name,fineline_number,fineline_description,dept_subcategory_description,dept_category_description,dept_category_group_description,mdse_subgroup_description,mdse_segment_description,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,total_sales
574906398,FLEX SEAL MINI - WHI,NA,574906398,,FLEX SEAL MINI - WHI,ONLINE ONLY,5.99,3.60,0.40,NA,NA,A,3,0,0085263900869,SITE MERCH,2019-03-25,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,51687261,FLEX SEAL MINI - WHI,*Unassigned,*Unassigned,C,false,false,0,0,0,DI,2019-03-25,19:22:48:35,2049-12-31,2019-03-25,1.00,EA,false,,,0,0,MERCHANDISE,,0,2019,,6,,,5.25,1.75,1.75,0.25,84602,ONLINE,208,NONE,164,NONE,N,118609253,,2022-04-19 18:20:37.872381 +00:00,0,false,574906398,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,574906398,-34.92
577321930,FLEX GLUE CLEAR AUTO,1.0EA,577321930,L,FLEX GLUE CLEAR AUTO,CLEAR GLUE,12.97,7.62,0.41,,1.0EA,A,20,0,0085001022660,FLEX GLUE C,2019-09-24,2020-02-21,2500-01-01,1.00,EA,0,0.00,743443,,60151585,FLEX GLUE CLEAR AUTO,60151584,FLEX GLUE CLEAR AUTO,PAINT AND BODY,PAINT and BODY,C,true,false,0,0,2,WH,2022-03-28,18:53:05:35,2049-12-31,2019-09-24,1.00,EA,false,,,0,0,FLEX GLUE CLEAR 4OZ AUTO,,,,,,,,8.00,2.25,2.25,0.50,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,146344400,US,2022-04-19 18:20:37.872381 +00:00,0,false,577321930,L,GWALDER,"ALDERMAN,GEORGE",SBAYLES,"BAYLES,SCOTT",R3HAYS,"HAYS,RICHARD",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,TAPES AND ADHESIVES,AUTO SANDING TOOLS,AUTO PAINT AND BODY,AUTO CAR CARE WIPERS AND MAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,577321930,321118.40
594802022,"FLEX SEAL MAX 17OZ,",NA,594802022,,"FLEX SEAL MAX 17OZ,",ONLINE ONLY,14.99,8.75,0.42,NA,NA,A,3,0,0085001022692,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891641,"FLEX SEAL MAX 17OZ,",TAPE.ADHESIVES.CAULK,CAULK,B,false,false,0,0,2,DI,2022-04-14,18:46:48:96,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,11.00,3.00,3.00,1.40,84602,ONLINE,208,NONE,164,NONE,N,204895180,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802022,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802022,4787.50
594832178,"FLEX TAPE MAX 8X25,",NA,594832178,,"FLEX TAPE MAX 8X25,",ONLINE ONLY,79.99,45.59,0.43,NA,NA,A,3,0,0085001789731,SITE MERCH,2021-03-22,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113937232,"FLEX TAPE MAX 8X25,",IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,B,false,false,0,0,2,DI,2022-02-10,18:52:17:26,2049-12-31,2021-03-22,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,8.00,4.75,4.75,2.66,84602,ONLINE,208,NONE,164,NONE,N,204933802,US,2022-04-19 18:20:37.872381 +00:00,0,false,594832178,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594832178,3796.88
553890050,FLEX SEAL WHITE,1.0EA,553890050,L,FLEX SEAL WHITE,,12.88,7.65,0.41,,1.0EA,A,20,0,0085564700361,FLEX SEAL,2015-03-24,2015-04-13,2500-01-01,1.00,EA,0,0.00,743443,,17231900,FLEX SEAL WHITE,17231899,FLEX SEAL WHITE,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-03-17,18:58:53:02,2049-12-31,2015-03-24,1.00,EA,false,,,6,0,FLEX SEAL WHITE CAN,6,,,,,,,9.50,2.50,2.50,0.88,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,170423515,US,2022-04-19 18:20:37.872381 +00:00,0,false,553890050,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,553890050,1003449.44
594802019,"FLEX PASTE MAX 12LB,",NA,594802019,,"FLEX PASTE MAX 12LB,",ONLINE ONLY,99.99,58.42,0.42,NA,NA,A,3,0,0085001789747,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891636,"FLEX PASTE MAX 12LB,",TAPE.ADHESIVES.CAULK,CAULK,B,false,false,0,0,2,DI,2022-04-05,18:45:46:64,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,8.00,8.00,8.00,13.00,84602,ONLINE,208,NONE,164,NONE,N,204895168,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802019,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802019,17362.77
553277636,FLEX SEAL 14OZ BLACK,1.0EA,553277636,L,FLEX SEAL 14OZ BLACK,,13.24,7.65,0.42,BLACK,1.0EA,A,33,0,0085564700349,FLEXSEAL BLK,2014-10-15,2015-02-23,2500-01-01,1.00,EA,0,0.00,743443,,16666953,FLEX SEAL - BLACK,16666952,FLEX SEAL - BLACK,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2022-01-10,18:54:00:27,2049-12-31,2014-10-15,1.00,EA,false,,,6,0,FLEX SEAL LIQUID RUBBER SEALANT BLACK,6,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,15890021,US,2022-04-19 18:20:37.872381 +00:00,0,false,553277636,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,553277636,3982915.46
594832184,"FLEX TAPE MAX 8X25,",NA,594832184,,"FLEX TAPE MAX 8X25,",ONLINE ONLY,79.99,45.59,0.43,NA,NA,A,3,0,0085001789733,SITE MERCH,2021-03-22,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113937218,"FLEX TAPE MAX 8X25,",IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,B,false,false,0,0,2,DI,2022-02-10,18:52:17:26,2049-12-31,2021-03-22,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,8.00,4.75,4.75,2.66,84602,ONLINE,208,NONE,164,NONE,N,204933798,US,2022-04-19 18:20:37.872381 +00:00,0,false,594832184,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594832184,4607.79
563064045,FLEX TAPE BLACK 4IN,1.0EA,563064045,L,FLEX TAPE BLACK 4IN,FLEX TAPE BLACK 4IN,13.24,7.65,0.42,,1.0EA,A,20,0,0085280800716,FLEX TAPE 4,2017-03-08,2017-03-20,2500-01-01,1.00,EA,0,0.00,743443,,24426363,FLEX TAPE BLACK 4IN,24426362,FLEX TAPE BLACK 4IN,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,R4,2022-01-10,18:54:00:99,2049-12-31,2017-03-08,1.00,EA,false,,,0,0,FLEX TAPE BLACK 4IN,,,,,,,,4.25,3.50,3.50,0.50,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,32092480,US,2022-04-19 18:20:37.872381 +00:00,0,false,563064045,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,563064045,1863913.23
565834673,24PCFLEX TAPE 24CT,24.0EA,565834673,,24PCFLEX TAPE 24CT,,317.76,186.13,0.41,,24.0EA,I,3,0,0085280800785,FLEX TAPE,2017-10-10,2017-10-23,2500-01-01,24.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-01-10,18:54:01:36,2049-12-31,2017-10-10,24.00,EA,false,,,0,0,,,,,,,,,31.56,6.13,13.94,22.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,,,US,2022-04-19 18:20:37.872381 +00:00,0,false,565834673,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,565834673,
575891279,FLEX SEAL LIQUID RUB,NA,556059852,L,SEALANTSFILLERSADHE,ONLINE ONLY,29.88,10.36,0.65,,,I,3,0,0085351700656,EXTERIOR PRO,2016-07-28,2048-12-31,2500-01-01,1.00,EA,0,0.00,743443,,21118142,SEALANTSFILLERSADHE,21118141,SEALANTSFILLERSADHE,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,1,DI,2022-03-01,18:50:07:20,2049-12-31,2022-03-01,1.00,EA,false,,,0,0,FLEX SEAL LIQUID QUART GRAY,,,,,6,WAL-MART.COM,1317,5.20,4.70,4.70,2.90,84602,ONLINE,208,NONE,164,NONE,N,21906976,US,2022-04-19 18:20:37.872381 +00:00,0,false,556059852,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,556059852,
587682737,MINI TAPE BLACK,NA,587682737,L,MINI TAPE BLACK,,4.88,2.83,0.42,BLACK,NA,A,3,0,0085263900877,M TAPE BLK,2021-01-14,2021-02-01,2500-01-01,1.00,EA,0,0.00,743443,,0,,49705648,"FLEX TAPE MNI, BLACK",IMPULSE STRIPS,IMPULSE STRIP,C,false,false,0,0,2,DI,2021-03-26,18:42:24:09,2022-12-31,2021-01-14,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,6.00,0.25,4.00,0.10,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,114255547,US,2022-04-19 18:20:37.872381 +00:00,0,false,587682737,L,NBUTCHE,"HECKSHER,NATALIE",NBUTCHE,"HECKSHER,NATALIE",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8199,IMPULSE SIDEKICKS,SIDEKICKS,GM IMPULSE L3,GM IMPULSE,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,587682737,40664.35
594802017,FLEX LIQUID MAX 2.5,NA,594802017,,FLEX LIQUID MAX 2.5,ONLINE ONLY,199.99,116.85,0.42,NA,NA,A,3,0,0085001789743,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891640,FLEX LIQUID MAX 2.5,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-04-08,18:47:59:80,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,10.50,10.00,10.00,20.00,84602,ONLINE,208,NONE,164,NONE,N,204895126,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802017,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802017,50687.40
597971827,111PC FOR,,597971827,,111PC FOR,,1469.64,848.84,0.42,,,A,3,0,0085002588642,SHIPPER,2021-10-13,2021-11-01,2500-01-01,1.00,EA,0,0.00,743443,,0,,,111PC FOR,TAPE.ADHESIVES.CAULK,ADHESIVES,C,false,false,0,0,2,DI,2022-04-08,18:48:00:88,2022-07-10,2021-10-13,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,597971827,,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4445,MISC. ADHESIVES,OTHER ADHESIVES,ADHESIVES DIY,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,597971827,
598528978,FLEX 2-PACK  71PC HP,,598528978,,FLEX 2-PACK  71PC HP,,1624.48,1085.91,0.33,,,A,3,0,0085002588640,MERCHANDISE,2021-11-22,2021-12-06,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-03-26,17:53:35:97,2023-11-22,2021-11-22,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,US,2022-04-19 18:20:37.872381 +00:00,0,false,598528978,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,598528978,
